LOCATION_GID,LOCATION_XID,LOCATION_NAME,CITY,PROVINCE,PROVINCE_CODE,POSTAL_CODE,COUNTRY_CODE3_GID,ZONE1,ZONE2,ZONE3,TIME_ZONE_GID,LAT,LON
LFL/TMS/PHL.MIRSO109,MIRSO109,MARKETING DEPARTMENT MIRSO109,ROSARIO,LA UNION,PH-LUN,2506,PHL,LFREG01,PH-LUN,ROSARIO,Asia/Manila,16.224,120.468
LFL/TMS/PHL.MIRSO108,MIRSO108,MARKETING DEPARTMENT MIRSO108,BAUANG,LA UNION,PH-LUN,2501,PHL,LFREG01,PH-LUN,BAUANG,Asia/Manila,16.527,120.335
LFL/TMS/PHL.MIRSO110,MIRSO110,MARKETING DEPARTMENT MIRSO110,SAN FERNANDO CITY,LA UNION,PH-LUN,2500,PHL,LFREG01,PH-LUN,SAN FERNANDO CITY,Asia/Manila,16.617,120.314
LFL/TMS/PHL.MIRSO111,MIRSO111,MARKETING DEPARTMENT MIRSO111,BINAN CITY,LAGUNA,PH-LAG,4024,PHL,LFREG4A,PH-LAG,BINAN CITY,Asia/Manila,14.333,121.057
LFL/TMS/PHL.MIRSO112,MIRSO112,MARKETING DEPARTMENT MIRSO112,CABUYAO CITY,LAGUNA,PH-LAG,4025,PHL,LFREG4A,PH-LAG,CABUYAO CITY,Asia/Manila,14.236,121.158
LFL/TMS/PHL.DUMMYLZD01,DUMMYLZD01,LAZADA DUMMY LOCATION,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.63469,121.0058
LFL/TMS/PHL.100050012,100050012,HAPPY DISTRIBUTION,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.53107,121.06948
LFL/TMS/PHL.500158104261,5.00158E+11,EKAE MEDICAL SUPPLY,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.63115,121.00168
LFL/TMS/PHL.1000293664,1000293664,ABVIEANDALLEYOSHOPPE,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.529,121.08
LFL/TMS/PHL.MIRS131,MIRS0131,MARKETING DEPARTMENT MIRS131,CALOOCAN SOUTH,NCR,PH-00,1400,PHL,LFNCR01,PH-00-5,CALOOCAN SOUTH,Asia/Manila,14.652,120.98
LFL/TMS/PHL.MIRS129,MIRS0129,MARKETING DEPARTMENT MIRS129,CALOOCAN SOUTH,NCR,PH-00,1400,PHL,LFNCR01,PH-00-5,CALOOCAN SOUTH,Asia/Manila,14.636,120.975
LFL/TMS/PHL.MIRS130,MIRS0130,MARKETING DEPARTMENT MIRS130,CALOOCAN NORTH,NCR,PH-00,1400,PHL,LFNCR01,PH-00-6,CALOOCAN NORTH,Asia/Manila,14.74,121.025
LFL/TMS/PHL.MIRS132,MIRS0132,MARKETING DEPARTMENT MIRS132,LAS PINAS,NCR,PH-00,1740,PHL,LFNCR01,PH-00-1,LAS PINAS,Asia/Manila,14.432,121.011
LFL/TMS/PHL.MIRS133,MIRS0133,MARKETING DEPARTMENT MIRS133,LAS PINAS,NCR,PH-00,1740,PHL,LFNCR01,PH-00-1,LAS PINAS,Asia/Manila,14.449,120.981
LFL/TMS/PHL.MIRS134,MIRS0134,MARKETING DEPARTMENT MIRS134,MAKATI,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,MAKATI,Asia/Manila,14.556,121.014
LFL/TMS/PHL.MIRS135,MIRS0135,MARKETING DEPARTMENT MIRS135,MAKATI,NCR,PH-00,1200,PHL,LFNCR01,PH-00-2,MAKATI,Asia/Manila,14.566,121.046
LFL/TMS/PHL.MIRS136,MIRS0136,MARKETING DEPARTMENT MIRS136,MALABON,NCR,PH-00,1470,PHL,LFNCR01,PH-00-5,MALABON,Asia/Manila,14.658,120.961
LFL/TMS/PHL.MIRS137,MIRS0137,MARKETING DEPARTMENT MIRS137,MANDALUYONG,NCR,PH-00,1550,PHL,LFNCR01,PH-00-3,MANDALUYONG,Asia/Manila,14.585,121.058
LFL/TMS/PHL.MIRS138,MIRS0138,MARKETING DEPARTMENT MIRS138,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.605,121.023
LFL/TMS/PHL.MIRS140,MIRS0140,MARKETING DEPARTMENT MIRS140,MARIKINA,NCR,PH-00,1800,PHL,LFRIZ01,PH-RIZ-1,MARIKINA,Asia/Manila,14.635,121.102
LFL/TMS/PHL.MIRS141,MIRS0141,MARKETING DEPARTMENT MIRS141,MUNTINLUPA,NCR,PH-00,1770,PHL,LFNCR01,PH-00-1,MUNTINLUPA,Asia/Manila,14.451,121.046
LFL/TMS/PHL.MIRS143,MIRS0143,MARKETING DEPARTMENT MIRS143,NAVOTAS,NCR,PH-00,1409,PHL,LFNCR01,PH-00-5,NAVOTAS,Asia/Manila,14.659,120.947
LFL/TMS/PHL.MIRS142,MIRS0142,MARKETING DEPARTMENT MIRS142,MUNTINLUPA,NCR,PH-00,1770,PHL,LFNCR01,PH-00-1,MUNTINLUPA,Asia/Manila,14.379,121.049
LFL/TMS/PHL.MIRS144,MIRS0144,MARKETING DEPARTMENT MIRS144,PARANAQUE,NCR,PH-00,1700,PHL,LFNCR01,PH-00-1,PARANAQUE,Asia/Manila,14.461,121.023
LFL/TMS/PHL.MIRS145,MIRS0145,MARKETING DEPARTMENT MIRS145,PARANAQUE,NCR,PH-00,1700,PHL,LFNCR01,PH-00-1,PARANAQUE,Asia/Manila,14.462,121.023
LFL/TMS/PHL.1302853,1302853,STA LUCIA EAST DEPT STORE,CAINTA,RIZAL,NULL,PH-RIZ,PHL,LFNCR01,PH-00,NULL,Asia/Manila,14.61866,121.09928
LFL/TMS/PHL.MIRSO113,MIRSO113,MARKETING DEPARTMENT MIRSO113,CABUYAO CITY,LAGUNA,PH-LAG,4025,PHL,LFREG4A,PH-LAG,CABUYAO CITY,Asia/Manila,14.228,121.138
LFL/TMS/PHL.MIRSO114,MIRSO114,MARKETING DEPARTMENT MIRSO114,CALAMBA CITY,LAGUNA,PH-LAG,4027,PHL,LFREG4A,PH-LAG,CALAMBA CITY,Asia/Manila,14.212,121.117
LFL/TMS/PHL.MIRSO115,MIRSO115,MARKETING DEPARTMENT MIRSO115,CALAMBA CITY,LAGUNA,PH-LAG,4027,PHL,LFREG4A,PH-LAG,CALAMBA CITY,Asia/Manila,14.208,121.093
LFL/TMS/PHL.MIRSO116,MIRSO116,MARKETING DEPARTMENT MIRSO116,CALAUAN,LAGUNA,PH-LAG,4012,PHL,LFREG4A,PH-LAG,CALAUAN,Asia/Manila,14.148,121.313
LFL/TMS/PHL.MIRSO117,MIRSO117,MARKETING DEPARTMENT MIRSO117,LOS BANOS,LAGUNA,PH-LAG,4030,PHL,LFREG4A,PH-LAG,LOS BANOS,Asia/Manila,14.177,121.242
LFL/TMS/PHL.MIRSO119,MIRSO119,MARKETING DEPARTMENT MIRSO119,PILA,LAGUNA,PH-LAG,4010,PHL,LFREG4A,PH-LAG,PILA,Asia/Manila,14.235,121.363
LFL/TMS/PHL.MIRSO120,MIRSO120,MARKETING DEPARTMENT MIRSO120,SAN PABLO CITY,LAGUNA,PH-LAG,4000,PHL,LFREG4A,PH-LAG,SAN PABLO CITY,Asia/Manila,14.071,121.302
LFL/TMS/PHL.MIRSO118,MIRSO118,MARKETING DEPARTMENT MIRSO118,PAGSANJAN,LAGUNA,PH-LAG,4008,PHL,LFREG4A,PH-LAG,PAGSANJAN,Asia/Manila,14.265,121.44
LFL/TMS/PHL.MIRSO122,MIRSO122,MARKETING DEPARTMENT MIRSO122,SANTA CRUZ,LAGUNA,PH-LAG,4009,PHL,LFREG4A,PH-LAG,SANTA CRUZ,Asia/Manila,14.256,121.392
LFL/TMS/PHL.MIRSO123,MIRSO123,MARKETING DEPARTMENT MIRSO123,SANTA ROSA CITY,LAGUNA,PH-LAG,4026,PHL,LFREG4A,PH-LAG,SANTA ROSA CITY,Asia/Manila,14.288,121.094
LFL/TMS/PHL.MIRSO121,MIRSO121,MARKETING DEPARTMENT MIRSO121,SAN PEDRO CITY,LAGUNA,PH-LAG,4023,PHL,LFREG4A,PH-LAG,SAN PEDRO CITY,Asia/Manila,14.368,121.052
LFL/TMS/PHL.MIRSO124,MIRSO124,MARKETING DEPARTMENT MIRSO124,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.57,120.989
LFL/TMS/PHL.MIRSO125,MIRSO125,MARKETING DEPARTMENT MIRSO125,BOAC,MARINDUQUE,PH-MAD,4900,PHL,LFREG4B,PH-MAD,BOAC,Asia/Manila,13.448,121.838
LFL/TMS/PHL.MIRSO126,MIRSO126,MARKETING DEPARTMENT MIRSO126,BOAC,MARINDUQUE,PH-MAD,4900,PHL,LFREG4B,PH-MAD,BOAC,Asia/Manila,13.382,121.822
LFL/TMS/PHL.MIRSO127,MIRSO127,MARKETING DEPARTMENT MIRSO127,AROROY,MASBATE,PH-MAS,5414,PHL,LFREG05,PH-MAS,AROROY,Asia/Manila,12.512,123.397
LFL/TMS/PHL.1000519071,1000519071,MS M ONLINE SHOPPING,PARANAQUE,NCR,PH-00,1700,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.46763,121.02808
LFL/TMS/PHL.70063751,70063751,ROBINSONS EASYMART MARIKINA,MARIKINA,NCR,PH-RIZ,1800,PHL,LFNCR01,PH-00,MARIKINA,Asia/Manila,14.65032,121.11607
LFL/TMS/PHL.70063750,70063750,ROBINSONS EASYMART CAINTA,CAINTA,RIZAL,PH-RIZ,1900,PHL,LFRIZ01,PH-RIZ-2,CAINTA,Asia/Manila,14.57576,121.12109
LFL/TMS/PHL.100002973,100002973,"GARLERKING INDUSTRIES, INC.",PASAY,NCR,PH-00,1300,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.55492,120.99907
LFL/TMS/PHL.1000314153,1000314153,PINOYSTORE,GUIGUINTO,BULACAN,PH-00,3015,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.83341,120.8822
LFL/TMS/PHL.MIRS146,MIRS0146,MARKETING DEPARTMENT MIRS146,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.537,120.988
LFL/TMS/PHL.MIRS147,MIRS0147,MARKETING DEPARTMENT MIRS147,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.538,121.001
LFL/TMS/PHL.MIRS149,MIRS0149,MARKETING DEPARTMENT MIRS149,PASIG,NCR,PH-00,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.589,121.097
LFL/TMS/PHL.MIRS148,MIRS0148,MARKETING DEPARTMENT MIRS148,PASIG,NCR,PH-00,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.575,121.087
LFL/TMS/PHL.MIRS150,MIRS0150,MARKETING DEPARTMENT MIRS150,QUEZON CITY,NCR,PH-00,1800,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.592,121.059
LFL/TMS/PHL.MIRS151,MIRS0151,MARKETING DEPARTMENT MIRS151,SAN JUAN CITY,NCR,PH-00,1500,PHL,LFNCR01,PH-00-3,SAN JUAN CITY,Asia/Manila,14.598,121.038
LFL/TMS/PHL.MIRS152,MIRS0152,MARKETING DEPARTMENT MIRS152,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.507,121.066
LFL/TMS/PHL.MIRS153,MIRS0153,MARKETING DEPARTMENT MIRS153,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.553,121.052
LFL/TMS/PHL.13451,13451,STEVE KYLE MARKETING CORPORATION,MANILA,NCR,PH-00,1000,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.60181,120.97574
LFL/TMS/PHL.MIRSO128,MIRSO128,MARKETING DEPARTMENT MIRSO128,MASBATE CITY,MASBATE,PH-MAS,5400,PHL,LFREG05,PH-MAS,MASBATE CITY,Asia/Manila,12.344,123.646
LFL/TMS/PHL.MIRSO129,MIRSO129,MARKETING DEPARTMENT MIRSO129,CALOOCAN SOUTH,NCR,PH-00,1400,PHL,LFNCR01,PH-00-5,CALOOCAN SOUTH,Asia/Manila,14.636,120.975
LFL/TMS/PHL.MIRSO130,MIRSO130,MARKETING DEPARTMENT MIRSO130,CALOOCAN NORTH,NCR,PH-00,1400,PHL,LFNCR01,PH-00-6,CALOOCAN NORTH,Asia/Manila,14.74,121.025
LFL/TMS/PHL.MIRSO132,MIRSO132,MARKETING DEPARTMENT MIRSO132,LAS PINAS,NCR,PH-00,1740,PHL,LFNCR01,PH-00-1,LAS PINAS,Asia/Manila,14.432,121.011
LFL/TMS/PHL.MIRSO133,MIRSO133,MARKETING DEPARTMENT MIRSO133,LAS PINAS,NCR,PH-00,1740,PHL,LFNCR01,PH-00-1,LAS PINAS,Asia/Manila,14.449,120.981
LFL/TMS/PHL.MIRSO131,MIRSO131,MARKETING DEPARTMENT MIRSO131,CALOOCAN SOUTH,NCR,PH-00,1400,PHL,LFNCR01,PH-00-5,CALOOCAN SOUTH,Asia/Manila,14.652,120.98
LFL/TMS/PHL.MIRSO135,MIRSO135,MARKETING DEPARTMENT MIRSO135,MAKATI,NCR,PH-00,1200,PHL,LFNCR01,PH-00-2,MAKATI,Asia/Manila,14.566,121.046
LFL/TMS/PHL.MIRSO134,MIRSO134,MARKETING DEPARTMENT MIRSO134,MAKATI,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,MAKATI,Asia/Manila,14.556,121.014
LFL/TMS/PHL.MIRSO136,MIRSO136,MARKETING DEPARTMENT MIRSO136,MALABON,NCR,PH-00,1470,PHL,LFNCR01,PH-00-5,MALABON,Asia/Manila,14.658,120.961
LFL/TMS/PHL.MIRSO137,MIRSO137,MARKETING DEPARTMENT MIRSO137,MANDALUYONG,NCR,PH-00,1550,PHL,LFNCR01,PH-00-3,MANDALUYONG,Asia/Manila,14.585,121.058
LFL/TMS/PHL.MIRSO138,MIRSO138,MARKETING DEPARTMENT MIRSO138,MANILA,NCR,PH-00,1000,PHL,LFNCR01,PH-00-4,MANILA,Asia/Manila,14.605,121.023
LFL/TMS/PHL.MIRSO139,MIRSO139,MARKETING DEPARTMENT MIRSO139,MARIKINA,NCR,PH-00,1800,PHL,LFRIZ01,PH-RIZ-1,MARIKINA,Asia/Manila,14.635,121.102
LFL/TMS/PHL.9318,9318,DELMALEX TRADING,CALOOCAN SOUTH,NCR,PH-00,1400,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.65805,120.98399
LFL/TMS/PHL.70063571,70063571,ROBINSONS METRO PLAZA,CALOOCAN NORTH,NCR,PH-00,1420,PHL,LFNCR01,PH-00-6,CALOOCAN NORTH,Asia/Manila,14.76891,121.08082
LFL/TMS/PHL.70063800,70063800,MERRY MART BINAN,BINAN CITY,LAGUNA,PH-LAG,4024,PHL,LFREG4A,PH-LAG,BINAN CITY,Asia/Manila,14.5363,120.99088
LFL/TMS/PHL.100150462,100150462,FIRST CHEMICALS,PARANAQUE,NCR,PH-00,1700,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.49538,121.04278
LFL/TMS/PHL.1000506205,1000506205,CONSTANCE RETAIL STORE,PASIG,NCR,PH-00,1600,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.5672,121.06275
LFL/TMS/PHL.1480218,1480218,PUREGOLD - SILANG (424),SILANG,CAVITE,NULL,4118,PHL,LFREG4A,PH-CAV,NULL,Asia/Manila,14.21518,120.96843
LFL/TMS/PHL.1480221,1480221,PUREGOLD - NAIC (425),NAIC,CAVITE,NULL,4110,PHL,LFREG4A,PH-CAV,NULL,Asia/Manila,14.32076,120.76702
LFL/TMS/PHL.1480223,1480223,PUREGOLD - MOLINO TOWNCENTER (437),BACOOR CITY,CAVITE,NULL,4102,PHL,LFREG4A,PH-CAV,NULL,Asia/Manila,14.37206,120.98033
LFL/TMS/PHL.1000287911,1000287911,TOPCARE MED,MANILA,NCR,PH-00,1000,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.57962,120.98053
LFL/TMS/PHL.MIRS154,MIRS0154,MARKETING DEPARTMENT MIRS154,VALENZUELA,NCR,PH-00,1441,PHL,LFNCR01,PH-00-5,VALENZUELA,Asia/Manila,14.674,120.983
LFL/TMS/PHL.MIRS155,MIRS0155,MARKETING DEPARTMENT MIRS155,CABANATUAN,NUEVA ECIJA,PH-NUE,3100,PHL,LFREG03,PH-NUE,CABANATUAN,Asia/Manila,15.46,120.95
LFL/TMS/PHL.MIRS156,MIRS0156,MARKETING DEPARTMENT MIRS156,CABIAO,NUEVA ECIJA,PH-NUE,3107,PHL,LFREG03,PH-NUE,CABIAO,Asia/Manila,15.251,120.859
LFL/TMS/PHL.MIRS157,MIRS0157,MARKETING DEPARTMENT MIRS157,GAPAN,NUEVA ECIJA,PH-NUE,3105,PHL,LFREG03,PH-NUE,GAPAN,Asia/Manila,15.307,120.946
LFL/TMS/PHL.MIRS158,MIRS0158,MARKETING DEPARTMENT MIRS158,GUIMBA,NUEVA ECIJA,PH-NUE,3115,PHL,LFREG03,PH-NUE,GUIMBA,Asia/Manila,15.658,120.768
LFL/TMS/PHL.MIRS159,MIRS0159,MARKETING DEPARTMENT MIRS159,JAEN,NUEVA ECIJA,PH-NUE,3109,PHL,LFREG03,PH-NUE,JAEN,Asia/Manila,15.339,120.912
LFL/TMS/PHL.MIRS160,MIRS0160,MARKETING DEPARTMENT MIRS160,ZARAGOZA,NUEVA ECIJA,PH-NUE,3110,PHL,LFREG03,PH-NUE,ZARAGOZA,Asia/Manila,15.449,120.798
LFL/TMS/PHL.MIRS161,MIRS0161,MARKETING DEPARTMENT MIRS161,SAN JOSE CITY,NUEVA ECIJA,PH-NUE,3121,PHL,LFREG03,PH-NUE,SAN JOSE CITY,Asia/Manila,15.781,120.968
LFL/TMS/PHL.MIRS162,MIRS0162,MARKETING DEPARTMENT MIRS162,SAN JOSE CITY,NUEVA ECIJA,PH-NUE,3121,PHL,LFREG03,PH-NUE,SAN JOSE CITY,Asia/Manila,14.532,120.989
LFL/TMS/PHL.MIRS163,MIRS0163,MARKETING DEPARTMENT MIRS163,SANTA ROSA,NUEVA ECIJA,PH-NUE,3101,PHL,LFREG03,PH-NUE,SANTA ROSA,Asia/Manila,15.423,120.939
LFL/TMS/PHL.MIRS164,MIRS0164,MARKETING DEPARTMENT MIRS164,TALAVERA,NUEVA ECIJA,PH-NUE,3114,PHL,LFREG03,PH-NUE,TALAVERA,Asia/Manila,15.574,120.921
LFL/TMS/PHL.MIRS166,MIRS0166,MARKETING DEPARTMENT MIRS166,BAYOMBONG,NUEVA VIZCAYA,PH-NUV,3700,PHL,LFREG02,PH-NUV,BAYOMBONG,Asia/Manila,16.483,121.15
LFL/TMS/PHL.MIRS165,MIRS0165,MARKETING DEPARTMENT MIRS165,BAMBANG,NUEVA VIZCAYA,PH-NUV,3702,PHL,LFREG02,PH-NUV,BAMBANG,Asia/Manila,16.388,121.107
LFL/TMS/PHL.MIRS167,MIRS0167,MARKETING DEPARTMENT MIRS167,SOLANO,NUEVA VIZCAYA,PH-NUV,3709,PHL,LFREG02,PH-NUV,SOLANO,Asia/Manila,16.515,121.182
LFL/TMS/PHL.MIRS168,MIRS0168,MARKETING DEPARTMENT MIRS168,SAN JOSE,OCCIDENTAL MINDORO,PH-MDC,5100,PHL,LFREG4B,PH-MDC,SAN JOSE,Asia/Manila,12.35,121.065
LFL/TMS/PHL.1000023652,1000023652,CFJG TRADING,PARANAQUE,NCR,PH-00,1700,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.44755,121.02738
LFL/TMS/PHL.1000016451,1000016451,BETCHAY'S,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.67196,121.07377
LFL/TMS/PHL.1000127939,1000127939,FIONA CURTAIN,MANILA,NCR,PH-00,1000,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.59747,120.97369
LFL/TMS/PHL.100017681,100017681,SECITS SECURITY & IT SOLUTIONS,MANILA,NCR,PH-00,1000,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.60508,120.99329
LFL/TMS/PHL.100021387,100021387,HAMMER AND NAIL,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.5212,121.06199
LFL/TMS/PHL.MIRSO141,MIRSO141,MARKETING DEPARTMENT MIRSO141,MUNTINLUPA,NCR,PH-00,1770,PHL,LFNCR01,PH-00-1,MUNTINLUPA,Asia/Manila,14.379,121.049
LFL/TMS/PHL.MIRSO140,MIRSO140,MARKETING DEPARTMENT MIRSO140,MUNTINLUPA,NCR,PH-00,1770,PHL,LFNCR01,PH-00-1,MUNTINLUPA,Asia/Manila,14.451,121.046
LFL/TMS/PHL.MIRSO142,MIRSO142,MARKETING DEPARTMENT MIRSO142,NAVOTAS,NCR,PH-00,1409,PHL,LFNCR01,PH-00-5,NAVOTAS,Asia/Manila,14.659,120.947
LFL/TMS/PHL.MIRSO143,MIRSO143,MARKETING DEPARTMENT MIRSO143,PARANAQUE,NCR,PH-00,1700,PHL,LFNCR01,PH-00-1,PARANAQUE,Asia/Manila,14.461,121.023
LFL/TMS/PHL.MIRSO144,MIRSO144,MARKETING DEPARTMENT MIRSO144,PARANAQUE,NCR,PH-00,1700,PHL,LFNCR01,PH-00-1,PARANAQUE,Asia/Manila,14.462,121.023
LFL/TMS/PHL.MIRSO145,MIRSO145,MARKETING DEPARTMENT MIRSO145,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.537,120.988
LFL/TMS/PHL.MIRSO147,MIRSO147,MARKETING DEPARTMENT MIRSO147,PASIG,NCR,PH-00,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.575,121.087
LFL/TMS/PHL.MIRSO146,MIRSO146,MARKETING DEPARTMENT MIRSO146,PASAY,NCR,PH-00,1300,PHL,LFNCR01,PH-00-2,PASAY,Asia/Manila,14.538,121.001
LFL/TMS/PHL.MIRSO149,MIRSO149,MARKETING DEPARTMENT MIRSO149,QUEZON CITY,NCR,PH-00,1800,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.592,121.059
LFL/TMS/PHL.MIRSO150,MIRSO150,MARKETING DEPARTMENT MIRSO150,SAN JUAN CITY,NCR,PH-00,1500,PHL,LFNCR01,PH-00-3,SAN JUAN CITY,Asia/Manila,14.598,121.038
LFL/TMS/PHL.MIRSO148,MIRSO148,MARKETING DEPARTMENT MIRSO148,PASIG,NCR,PH-00,1600,PHL,LFNCR01,PH-00-3,PASIG,Asia/Manila,14.589,121.097
LFL/TMS/PHL.MIRSO151,MIRSO151,MARKETING DEPARTMENT MIRSO151,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.507,121.066
LFL/TMS/PHL.MIRSO152,MIRSO152,MARKETING DEPARTMENT MIRSO152,TAGUIG,NCR,PH-00,1630,PHL,LFNCR01,PH-00-2,TAGUIG,Asia/Manila,14.553,121.052
LFL/TMS/PHL.MIRSO153,MIRSO153,MARKETING DEPARTMENT MIRSO153,VALENZUELA,NCR,PH-00,1441,PHL,LFNCR01,PH-00-5,VALENZUELA,Asia/Manila,14.674,120.983
LFL/TMS/PHL.MIRSO154,MIRSO154,MARKETING DEPARTMENT MIRSO154,CABANATUAN,NUEVA ECIJA,PH-NUE,3100,PHL,LFREG03,PH-NUE,CABANATUAN,Asia/Manila,15.46,120.95
LFL/TMS/PHL.BLUERAM,BLUERAM,BLUERAM PROVIDER,NULL,NULL,NULL,NULL,PHL,NULL,NULL,NULL,Asia/Manila,NULL,NULL
LFL/TMS/PHL.1000018325,1000018325,E & E HOME DECOR,MANILA,NCR,PH-00,1000,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.59833,120.97327
LFL/TMS/PHL.1000322837,1000322837,FAMILIYA GRAPHIKA,VALENZUELA,NCR,PH-00,1441,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.69206,121.01909
LFL/TMS/PHL.100006097,100006097,TEKPLAY STORE,PASIG,NCR,PH-00,1600,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.57023,121.05502
LFL/TMS/PHL.1000250640,1000250640,WINZONE PH,MANILA,NCR,PH-00,1000,PHL,LFNCR01,NULL,NULL,Asia/Manila,14.59977,120.96837
LFL/TMS/PHL.MNCC202005,MNCC202005,ROBINSON'S SUPERMARKET CORPORATION,QUEZON CITY,NCR,PH-00,1100,PHL,LFNCR01,PH-00-6,QUEZON CITY,Asia/Manila,14.62069,121.05169
LFL/TMS/PHL.MNCC202006,MNCC202006,ROBINSON'S SUPERMARKET CORPORATION,CAINTA,RIZAL,PH-RIZ,1900,PHL,LFRIZ01,PH-RIZ-2,CAINTA,Asia/Manila,14.57528,121.11939
LFL/TMS/PHL.MNCC202009,MNCC202009,ROBINSON'S SUPERMARKET CORPORATION,MARIKINA CITY,NCR,PH-RIZ,1800,PHL,LFRIZ01,PH-RIZ-1,MARIKINA,Asia/Manila,14.64991,121.11588
LFL/TMS/PHL.70062656,70062656,PUREGOLD SILANG CAVITE,SILANG,CAVITE,PH-CAV,4118,PHL,LFREG4A,PH-CAV,SILANG,Asia/Manila,14.21517,120.96842
LFL/TMS/PHL.MIRS169,MIRS0169,MARKETING DEPARTMENT MIRS169,CALAPAN,ORIENTAL MINDORO,PH-MDR,5200,PHL,LFREG4B,PH-MDR,CALAPAN,Asia/Manila,13.392,121.167
LFL/TMS/PHL.MIRS170,MIRS0170,MARKETING DEPARTMENT MIRS170,ROXAS,ORIENTAL MINDORO,PH-MDR,5212,PHL,LFREG4B,PH-MDR,ROXAS,Asia/Manila,12.588,121.518
LFL/TMS/PHL.MIRS171,MIRS0171,MARKETING DEPARTMENT MIRS171,PUERTO PRINCESA,PALAWAN,PH-PLW,5300,PHL,LFREG4B,PH-PLW,PUERTO PRINCESA,Asia/Manila,9.743,118.739
LFL/TMS/PHL.MIRS172,MIRS0172,MARKETING DEPARTMENT MIRS172,ANGELES CITY,PAMPANGA,PH-PAM,2009,PHL,LFREG03,PH-PAM,ANGELES CITY,Asia/Manila,15.163,120.61
LFL/TMS/PHL.MIRS173,MIRS0173,MARKETING DEPARTMENT MIRS173,ANGELES CITY,PAMPANGA,PH-PAM,2009,PHL,LFREG03,PH-PAM,ANGELES CITY,Asia/Manila,15.135,120.589
LFL/TMS/PHL.MIRS174,MIRS0174,MARKETING DEPARTMENT MIRS174,APALIT,PAMPANGA,PH-PAM,2016,PHL,LFREG03,PH-PAM,APALIT,Asia/Manila,14.949,120.759
LFL/TMS/PHL.MIRS175,MIRS0175,MARKETING DEPARTMENT MIRS175,ARAYAT,PAMPANGA,PH-PAM,2012,PHL,LFREG03,PH-PAM,ARAYAT,Asia/Manila,15.147,120.767
LFL/TMS/PHL.MIRS176,MIRS0176,MARKETING DEPARTMENT MIRS176,CANDABA,PAMPANGA,PH-PAM,2013,PHL,LFREG03,PH-PAM,CANDABA,Asia/Manila,15.093,120.828
LFL/TMS/PHL.MIRS177,MIRS0177,MARKETING DEPARTMENT MIRS177,CITY OF SAN FERNANDO,PAMPANGA,PH-PAM,2000,PHL,LFREG03,PH-PAM,CITY OF SAN FERNANDO,Asia/Manila,15.054,120.698
LFL/TMS/PHL.MIRS178,MIRS0178,MARKETING DEPARTMENT MIRS178,MABALACAT,PAMPANGA,PH-PAM,2010,PHL,LFREG03,PH-PAM,MABALACAT,Asia/Manila,15.18,120.597
